run_id,ts,world_id,campaign_id,task_id,model_id,provider,agent_config_id,environment,reasoning_effort,grader_type,status,score,passed,num_verifiers,num_verifiers_passed,input_tokens,output_tokens,cache_read_tokens,cache_write_tokens,cost_usd,duration_ms,num_tool_calls
run_mpaw01k0_530268,2026-05-18T07:33:00Z,,,task_2599,m_claude_opus,anthropic,ac_terminus,dev,medium,judge,cancelled,,0,2,0,41357,15097,33848,33672,2.434752,21052,28
run_mpas90g0_907789,2026-05-18T05:48:00Z,w_0013,cmp_0005,task_122,m_claude_haiku,anthropic,ac_terminus,staging,medium,gt,completed,0.5433,0,7,4,47802,7212,0,0,0.06709,27855,9
run_mpbb0600_748520,2026-05-18T14:33:00Z,w_0010,cmp_0002,task_2558,m_gemini_flash,google,ac_single_shot,prod,low,gt,completed,0.2606,0,8,2,68704,18581,0,1887,0.043663,15484,2
run_mpbg7x9c_229414,2026-05-18T16:59:00Z,w_0010,cmp_0002,task_478,m_claude_sonnet,anthropic,ac_react,prod,high,judge,cancelled,,0,6,0,57636,23823,0,18356,0.599088,77306,20
run_mpbojkao_678343,2026-05-18T20:52:00Z,w_0008,cmp_0008,task_3662,m_claude_sonnet,anthropic,ac_react,prod,high,judge,completed,0.4529,0,4,2,102944,44649,0,19958,1.05341,41232,4
run_mpbj7y5c_704683,2026-05-18T18:23:00Z,w_0002,cmp_0002,task_1848,m_claude_sonnet,anthropic,ac_single_shot,prod,medium,gt,completed,0.4538,0,5,2,158872,12687,33843,0,0.677074,36468,1
run_mpbfncio_973850,2026-05-18T16:43:00Z,w_0004,cmp_0004,task_1442,m_claude_haiku,anthropic,ac_react,prod,medium,programmatic,completed,0.5092,0,6,3,16087,52197,55575,0,0.226104,49570,9
run_mpaqhzxc_753252,2026-05-18T04:59:00Z,,,task_2653,m_claude_haiku,anthropic,ac_single_shot,prod,high,gt,errored,,0,4,0,77442,53954,202190,0,0.293945,9261,1
run_mpb6w9xc_654836,2026-05-18T12:38:00Z,,,task_652,m_gpt5,openai,ac_single_shot,staging,medium,judge,errored,,0,6,0,79773,42431,29403,30022,2.482689,16953,0
run_mpbpkuw0_460987,2026-05-18T21:21:00Z,w_0004,cmp_0004,task_3200,m_claude_haiku,anthropic,ac_terminus,dev,high,programmatic,completed,0.1474,0,3,0,99539,15039,0,0,0.139787,91532,33
run_mpbajg5c_717772,2026-05-18T14:20:00Z,w_0013,cmp_0005,task_157,m_gemini_pro,google,ac_terminus,prod,medium,gt,completed,0.5781,0,3,2,13805,21014,526005,0,0.453066,55179,22
run_mpaqffc0_976932,2026-05-18T04:57:00Z,w_0004,cmp_0004,task_550,m_gpt4o,openai,ac_single_shot,prod,high,judge,errored,,0,4,0,81257,14160,49649,4549,0.420451,17424,0
run_mpbrbveo_318124,2026-05-18T22:10:00Z,w_0004,cmp_0004,task_1493,m_claude_sonnet,anthropic,ac_single_shot,staging,medium,programmatic,completed,0.4045,0,2,1,26096,36277,0,0,0.622443,10193,1
run_mpat00o0_135094,2026-05-18T06:09:00Z,w_0007,cmp_0007,task_1638,m_claude_sonnet,anthropic,ac_single_shot,prod,high,judge,completed,0.5527,0,8,4,57726,15602,19763,0,0.413137,34856,3
run_mpb694lc_527158,2026-05-18T12:20:00Z,w_0002,cmp_0002,task_3093,m_claude_opus,anthropic,ac_react,prod,medium,programmatic,timeout,,0,4,0,15015,19669,95809,7839,1.991095,,32
run_mpbe1h6o_381826,2026-05-18T15:58:00Z,w_0012,cmp_0004,task_1425,m_gpt5,openai,ac_lighthouse,dev,medium,judge,timeout,,0,3,0,169671,58685,35221,3534,3.545461,334500,19
run_mpay7rxc_488176,2026-05-18T08:35:00Z,w_0010,cmp_0002,task_3619,m_gpt4o,openai,ac_stirrup,staging,medium,programmatic,completed,0.3972,0,8,3,81434,27218,0,28197,0.560356,69769,22
run_mpbc96dc_269802,2026-05-18T15:08:00Z,w_0011,cmp_0003,task_1561,m_claude_sonnet,anthropic,ac_terminus,prod,medium,programmatic,completed,0.3867,0,6,2,78988,30437,0,11034,0.734897,304415,16
run_mpb16iio_217481,2026-05-18T09:58:00Z,w_0015,cmp_0007,task_1979,m_gpt5_mini,openai,ac_terminus,staging,medium,judge,errored,,0,2,0,30674,15647,83824,13247,0.05877,219757,11
run_mpbtm6dc_487851,2026-05-18T23:14:00Z,w_0007,cmp_0007,task_2695,m_gpt4o,openai,ac_single_shot,staging,high,judge,completed,0.7612,1,4,3,138415,64518,124072,7974,1.17023,9675,0
run_mpbli940_438331,2026-05-18T19:27:00Z,w_0008,cmp_0008,task_3434,m_gpt5,openai,ac_terminus,staging,low,gt,completed,0.6704,0,5,3,120152,16748,50190,0,1.766698,65428,10
run_mpas55k0_797979,2026-05-18T05:45:00Z,w_0007,cmp_0007,task_1192,m_claude_sonnet,anthropic,ac_single_shot,prod,low,judge,completed,0.5922,0,2,1,97166,20779,141143,0,0.645526,9708,3
run_mpale3k0_962136,2026-05-18T02:36:00Z,w_0001,cmp_0001,task_226,m_claude_sonnet,anthropic,ac_single_shot,prod,low,gt,completed,0.4358,0,6,3,35178,72318,29032,0,1.199014,7332,0
run_mpalgo5c_402236,2026-05-18T02:38:00Z,w_0015,cmp_0007,task_2147,m_claude_haiku,anthropic,ac_stirrup,prod,low,judge,completed,0.3705,0,3,1,37861,8061,0,0,0.062533,20157,8
run_mpazjcw0_928200,2026-05-18T09:12:00Z,w_0009,cmp_0001,task_3101,m_gemini_pro,google,ac_terminus,prod,high,gt,completed,0.4443,0,3,1,32038,20257,0,0,0.324832,63562,2
run_mpbsv65c_717892,2026-05-18T22:53:00Z,w_0007,cmp_0007,task_3053,m_mistral_large,mistral,ac_stirrup,staging,medium,judge,completed,0.5682,0,8,5,169702,21632,84987,95325,0.724506,34252,26
run_mpbai5uo_128289,2026-05-18T14:19:00Z,w_0008,cmp_0008,task_2061,m_gemini_flash,google,ac_single_shot,prod,medium,judge,completed,0.3692,0,7,3,84886,15602,0,16439,0.050764,16735,1
run_mpbt5gio_184506,2026-05-18T23:01:00Z,w_0013,cmp_0005,task_3064,m_gemini_pro,google,ac_stirrup,prod,low,programmatic,completed,0.7665,1,2,2,60072,43882,9809,0,0.674446,34526,22
run_mparpq00_836265,2026-05-18T05:33:00Z,w_0004,cmp_0004,task_3297,m_claude_sonnet,anthropic,ac_lighthouse,prod,low,programmatic,errored,,0,8,0,63723,40731,0,20903,0.88052,30494,27
run_mpamoe80_890896,2026-05-18T03:12:00Z,w_0002,cmp_0002,task_496,m_llama3_70b,meta,ac_react,prod,high,judge,completed,0.314,0,2,1,45117,10858,130392,21838,0.057781,59972,9
run_mpb6kp9c_295779,2026-05-18T12:29:00Z,w_0005,cmp_0005,task_3109,m_gpt5,openai,ac_react,staging,low,programmatic,completed,0.6375,0,3,2,50850,20887,164460,0,1.340685,134505,13
run_mpbfts00_669817,2026-05-18T16:48:00Z,w_0006,cmp_0006,task_471,m_gemini_flash,google,ac_terminus,staging,medium,programmatic,completed,0.3879,0,3,1,79304,38464,59790,40269,0.087849,47048,28
run_mpb7i4yo_455350,2026-05-18T12:55:00Z,w_0006,cmp_0006,task_1076,m_gpt5,openai,ac_lighthouse,staging,high,judge,errored,,0,7,0,64508,56072,0,62327,3.106328,26611,33
run_mpas6fuo_519326,2026-05-18T05:46:00Z,w_0002,cmp_0002,task_742,m_gpt4o,openai,ac_react,prod,medium,judge,completed,0.4073,0,2,1,64313,56328,282685,61129,1.260806,22380,28
run_mpbc96dc_692187,2026-05-18T15:08:00Z,w_0005,cmp_0005,task_2002,m_gpt5_mini,openai,ac_lighthouse,prod,medium,judge,completed,0.4016,0,8,3,66268,88517,11862,0,0.210761,24653,37
run_mpbd96o0_902293,2026-05-18T15:36:00Z,w_0014,cmp_0006,task_974,m_mistral_large,mistral,ac_lighthouse,prod,high,gt,completed,0.6237,0,8,5,23017,22230,0,0,0.179414,143820,29
run_mpan196o_424583,2026-05-18T03:22:00Z,w_0008,cmp_0008,task_1112,m_claude_haiku,anthropic,ac_stirrup,staging,medium,judge,errored,,0,5,0,58382,6448,31735,7236,0.082272,,40
run_mpbp1kg0_551519,2026-05-18T21:06:00Z,w_0010,cmp_0002,task_1921,m_gpt4o,openai,ac_single_shot,prod,medium,judge,completed,0.675,0,4,3,59020,19463,34253,9127,0.412377,31079,0
run_mpagurxc_971543,2026-05-18T00:29:00Z,w_0009,cmp_0001,task_2069,m_mistral_large,mistral,ac_lighthouse,prod,high,judge,completed,0.5812,0,2,1,154917,65990,62115,58668,0.864867,125127,9
run_mpalpo80_143187,2026-05-18T02:45:00Z,w_0010,cmp_0002,task_164,m_gpt5_mini,openai,ac_terminus,prod,low,judge,errored,,0,7,0,15100,51261,67575,0,0.113451,49815,40
run_mpaz02g0_199465,2026-05-18T08:57:00Z,w_0004,cmp_0004,task_1790,m_gemini_pro,google,ac_single_shot,prod,high,programmatic,completed,0.3407,0,8,3,26333,20706,0,21039,0.393735,10037,1
run_mpb3oj9c_901658,2026-05-18T11:08:00Z,w_0005,cmp_0005,task_528,m_claude_opus,anthropic,ac_single_shot,prod,low,programmatic,completed,0.7486,1,8,6,52557,17589,106712,0,2.267598,6702,2
run_mpbhbsg0_679968,2026-05-18T17:30:00Z,w_0015,cmp_0007,task_1291,m_claude_opus,anthropic,ac_react,prod,high,programmatic,completed,0.533,0,3,2,95015,5712,71395,14531,2.233174,111092,12
run_mpahj7k0_974402,2026-05-18T00:48:00Z,w_0012,cmp_0004,task_952,m_claude_sonnet,anthropic,ac_terminus,prod,medium,judge,completed,0.6037,0,3,2,46868,24584,117761,26506,0.64409,85957,18
run_mpbe5c2o_748353,2026-05-18T16:01:00Z,w_0002,cmp_0002,task_3690,m_claude_haiku,anthropic,ac_terminus,prod,low,judge,completed,0.2155,0,3,1,45196,5105,51785,15741,0.076461,80099,32
run_mpanbjk0_781350,2026-05-18T03:30:00Z,w_0007,cmp_0007,task_3543,m_claude_sonnet,anthropic,ac_lighthouse,staging,medium,programmatic,completed,0.5144,0,6,3,41821,52881,42334,6215,0.954684,71772,8
run_mpapyphc_818495,2026-05-18T04:44:00Z,,,task_2595,m_gpt5,openai,ac_terminus,prod,medium,programmatic,errored,,0,7,0,74200,12690,0,15643,1.318238,15262,7
run_mpbb7vs0_182880,2026-05-18T14:39:00Z,w_0011,cmp_0003,task_2417,m_gpt5_mini,openai,ac_lighthouse,prod,high,programmatic,completed,0.2736,0,4,1,32608,46937,134829,0,0.116919,116347,36
run_mpawxh9c_361748,2026-05-18T07:59:00Z,w_0007,cmp_0007,task_188,m_claude_opus,anthropic,ac_react,prod,medium,judge,completed,0.5253,0,5,3,9796,21009,0,0,1.722615,99537,32
run_mpaihxk0_300711,2026-05-18T01:15:00Z,w_0014,cmp_0006,task_3622,m_claude_sonnet,anthropic,ac_lighthouse,prod,medium,judge,completed,0.5552,0,2,1,49762,10508,30001,0,0.315906,172387,28
run_mpbdsh40_213967,2026-05-18T15:51:00Z,,,task_1272,m_claude_haiku,anthropic,ac_terminus,prod,high,judge,errored,,0,6,0,14076,48011,30171,25988,0.231706,,14
run_mpanzz6o_903469,2026-05-18T03:49:00Z,w_0015,cmp_0007,task_1160,m_gemini_flash,google,ac_stirrup,staging,medium,judge,cancelled,,0,8,0,46461,14244,98948,8619,0.037447,,35
run_mpalhyg0_173099,2026-05-18T02:39:00Z,w_0001,cmp_0001,task_2864,m_gpt5,openai,ac_stirrup,prod,low,programmatic,completed,0.4189,0,6,3,42562,96165,77491,0,3.407434,80773,4
run_mpar905c_514089,2026-05-18T05:20:00Z,w_0013,cmp_0005,task_1790,m_claude_sonnet,anthropic,ac_react,prod,medium,judge,completed,0.6624,0,5,3,27213,57100,131218,0,0.977504,63284,37
run_mpb6fk2o_178332,2026-05-18T12:25:00Z,w_0010,cmp_0002,task_3206,m_claude_haiku,anthropic,ac_single_shot,prod,high,programmatic,completed,0.5931,0,6,4,168552,67826,25948,41842,0.450063,37580,2
run_mpai7n6o_634618,2026-05-18T01:07:00Z,w_0010,cmp_0002,task_701,m_claude_opus,anthropic,ac_single_shot,prod,low,judge,completed,0.7384,1,4,3,23471,1993,384452,26808,1.580868,10910,3
run_mpat6g5c_743018,2026-05-18T06:14:00Z,w_0004,cmp_0004,task_651,m_claude_haiku,anthropic,ac_lighthouse,prod,high,judge,completed,0.3406,0,6,2,68713,17993,178386,6375,0.147588,39175,11
run_mpbtz1c0_507765,2026-05-18T23:24:00Z,,,task_1527,m_llama3_70b,meta,ac_lighthouse,prod,low,judge,errored,,0,4,0,369932,5509,67077,0,0.22984,25112,37
run_mpbgxn6o_893092,2026-05-18T17:19:00Z,w_0011,cmp_0003,task_3548,m_claude_haiku,anthropic,ac_single_shot,prod,medium,judge,errored,,0,6,0,95109,85149,0,0,0.416683,,3
run_mpbm5eg0_265806,2026-05-18T19:45:00Z,w_0004,cmp_0004,task_1114,m_gpt5_mini,openai,ac_terminus,prod,low,programmatic,completed,0.2838,0,8,2,17536,38983,132813,52435,0.124836,63419,15
run_mpbu1lxc_218682,2026-05-18T23:26:00Z,w_0004,cmp_0004,task_2070,m_gemini_pro,google,ac_stirrup,prod,medium,judge,completed,0.4139,0,2,1,98984,9752,144488,72798,0.790603,96158,8
run_mpbexmlc_293947,2026-05-18T16:23:00Z,w_0015,cmp_0007,task_313,m_claude_opus,anthropic,ac_stirrup,prod,medium,programmatic,errored,,0,3,0,55996,14871,0,0,1.955265,320866,10
run_mpbnsk2o_757887,2026-05-18T20:31:00Z,w_0008,cmp_0008,task_1134,m_gpt4o,openai,ac_terminus,prod,low,gt,completed,0.4483,0,5,2,133101,25332,144174,3561,0.776973,48041,9
run_mpb057xc_600365,2026-05-18T09:29:00Z,w_0004,cmp_0004,task_1328,m_gemini_flash,google,ac_terminus,prod,medium,judge,completed,0.3553,0,8,3,9344,117266,0,15478,0.149714,33173,10
run_mpbd06lc_616444,2026-05-18T15:29:00Z,w_0009,cmp_0001,task_2764,m_gemini_pro,google,ac_react,prod,high,gt,completed,0.5547,0,2,1,47817,23145,143631,0,0.460653,44300,6
run_mpbk1iyo_860435,2026-05-18T18:46:00Z,w_0002,cmp_0002,task_552,m_gemini_flash,google,ac_single_shot,prod,medium,gt,completed,0.2277,0,6,1,47870,24561,0,120664,0.0921,11959,0
run_mpb905eo_899940,2026-05-18T13:37:00Z,w_0011,cmp_0003,task_3122,m_gpt5_mini,openai,ac_react,prod,high,programmatic,completed,0.183,0,2,0,35580,9909,19973,0,0.038607,23340,36
run_mpay57c0_922596,2026-05-18T08:33:00Z,,,task_91,m_gpt5,openai,ac_react,prod,medium,judge,errored,,0,6,0,61243,55146,113886,7234,2.499593,,23
run_mpb3se5c_814239,2026-05-18T11:11:00Z,w_0005,cmp_0005,task_1557,m_llama3_70b,meta,ac_react,prod,high,gt,completed,0.3562,0,6,2,57170,34833,70838,0,0.062935,41434,4
run_mpapgpc0_679677,2026-05-18T04:30:00Z,w_0007,cmp_0007,task_184,m_claude_opus,anthropic,ac_single_shot,prod,high,judge,completed,0.7616,1,2,2,35012,17838,472189,0,2.571314,20413,2
run_mpaz6hxc_145019,2026-05-18T09:02:00Z,w_0002,cmp_0002,task_2836,m_claude_opus,anthropic,ac_single_shot,prod,high,gt,completed,0.5301,0,6,3,25888,9979,56556,0,1.221579,3489,1
run_mpbdjh1c_452916,2026-05-18T15:44:00Z,w_0013,cmp_0005,task_2955,m_claude_sonnet,anthropic,ac_stirrup,prod,low,gt,errored,,0,2,0,30986,24731,0,0,0.463923,17376,36
run_mpbfecg0_357682,2026-05-18T16:36:00Z,w_0014,cmp_0006,task_3034,m_claude_haiku,anthropic,ac_terminus,dev,medium,judge,timeout,,0,6,0,86816,8708,656659,0,0.156818,44966,36
run_mpblyyyo_472062,2026-05-18T19:40:00Z,w_0013,cmp_0005,task_1480,m_gemini_pro,google,ac_terminus,prod,high,programmatic,completed,0.6132,0,3,2,42264,70600,92853,0,0.921723,91010,20
run_mpbnpzhc_889218,2026-05-18T20:29:00Z,w_0004,cmp_0004,task_964,m_claude_opus,anthropic,ac_react,staging,high,judge,completed,0.5883,0,2,1,66773,111595,18855,5775,9.507784,20700,7
run_mpb5r4g0_431688,2026-05-18T12:06:00Z,w_0003,cmp_0003,task_3363,m_gpt5_mini,openai,ac_terminus,staging,medium,judge,completed,0.4706,0,7,3,67669,24051,74700,0,0.085672,16237,36
run_mpbmbtxc_807629,2026-05-18T19:50:00Z,w_0002,cmp_0002,task_1476,m_gpt5_mini,openai,ac_stirrup,prod,high,judge,completed,0.1482,0,5,1,60541,113295,0,0,0.256861,83994,8
run_mpaz1cqo_237023,2026-05-18T08:58:00Z,w_0010,cmp_0002,task_947,m_gemini_pro,google,ac_lighthouse,prod,medium,judge,completed,0.4657,0,2,1,17013,36233,0,0,0.439992,85532,17
run_mpavxgyo_908312,2026-05-18T07:31:00Z,w_0015,cmp_0007,task_1698,m_llama3_70b,meta,ac_stirrup,prod,high,judge,completed,0.542,0,2,1,111345,19077,115790,18725,0.100216,35014,8
run_mpb6i4o0_278689,2026-05-18T12:27:00Z,,,task_2474,m_claude_opus,anthropic,ac_react,staging,low,programmatic,errored,,0,7,0,78763,14376,80222,21316,2.779653,31187,19
run_mpakpnxc_786493,2026-05-18T02:17:00Z,w_0010,cmp_0002,task_1952,m_gpt5_mini,openai,ac_terminus,prod,high,judge,completed,0.344,0,5,2,27755,21833,164560,15731,0.07521,42473,9
run_mpahzxeo_241367,2026-05-18T01:01:00Z,w_0003,cmp_0003,task_36,m_mistral_large,mistral,ac_lighthouse,prod,medium,judge,completed,0.4747,0,4,2,32021,45598,29583,21669,0.397719,80731,16
run_mpav91c0_700583,2026-05-18T07:12:00Z,w_0011,cmp_0003,task_184,m_gemini_pro,google,ac_lighthouse,dev,low,judge,completed,0.5057,0,6,3,56712,32911,0,0,0.544058,9997,9
run_mpapw4w0_117190,2026-05-18T04:42:00Z,,,task_2221,m_gemini_pro,google,ac_react,prod,high,gt,errored,,0,2,0,72053,69913,0,0,0.986272,87740,5
run_mpbd5bs0_131311,2026-05-18T15:33:00Z,w_0004,cmp_0004,task_3382,m_claude_haiku,anthropic,ac_lighthouse,prod,low,gt,completed,0.1244,0,8,1,98947,7734,198590,0,0.125981,36634,24
run_mpbs1lc0_978582,2026-05-18T22:30:00Z,w_0006,cmp_0006,task_3291,m_mistral_large,mistral,ac_single_shot,prod,high,programmatic,completed,0.4949,0,4,2,56902,18372,47519,31991,0.313517,32165,2
run_mpam7odc_401738,2026-05-18T02:59:00Z,w_0005,cmp_0005,task_3697,m_gpt4o,openai,ac_lighthouse,prod,medium,programmatic,completed,0.4365,0,4,2,39770,110373,0,5112,1.218491,57814,14
run_mpastl6o_850536,2026-05-18T06:04:00Z,w_0002,cmp_0002,task_3062,m_claude_sonnet,anthropic,ac_react,staging,high,judge,completed,0.6286,0,4,3,40444,18532,0,29235,0.508943,19874,8
run_mpaqe51c_927586,2026-05-18T04:56:00Z,,,task_2727,m_gpt5_mini,openai,ac_react,staging,medium,judge,cancelled,,0,7,0,39519,9844,69224,0,0.042909,63413,3
run_mpbj98g0_955369,2026-05-18T18:24:00Z,w_0002,cmp_0002,task_2056,m_claude_opus,anthropic,ac_react,prod,medium,programmatic,cancelled,,0,4,0,26174,15172,196898,0,1.825857,,35
run_mpaytmyo_265988,2026-05-18T08:52:00Z,,,task_3960,m_claude_sonnet,anthropic,ac_lighthouse,prod,medium,judge,errored,,0,6,0,32360,33104,0,5461,0.614119,58857,8
run_mpar559c_164484,2026-05-18T05:17:00Z,w_0003,cmp_0003,task_3076,m_claude_sonnet,anthropic,ac_stirrup,prod,low,programmatic,errored,,0,8,0,79257,74769,0,0,1.359306,,39
run_mpbj7y5c_116894,2026-05-18T18:23:00Z,w_0006,cmp_0006,task_1816,m_gemini_flash,google,ac_react,prod,low,judge,completed,0.4553,0,8,4,11106,119046,53619,0,0.147796,93028,36
run_mpasog00_628189,2026-05-18T06:00:00Z,w_0010,cmp_0002,task_1353,m_gemini_flash,google,ac_lighthouse,staging,high,judge,completed,0.5147,0,6,3,13911,82313,0,16383,0.109502,85135,33
run_mpaga76o_350346,2026-05-18T00:13:00Z,w_0010,cmp_0002,task_1772,m_gpt5_mini,openai,ac_stirrup,staging,medium,gt,completed,0.3126,0,2,1,48873,15302,0,0,0.055041,115969,34
run_mpbjedmo_460092,2026-05-18T18:28:00Z,w_0013,cmp_0005,task_2342,m_claude_sonnet,anthropic,ac_stirrup,prod,low,judge,completed,0.7954,1,2,2,15699,49196,0,0,0.785037,100286,35
run_mpan7oo0_596778,2026-05-18T03:27:00Z,w_0004,cmp_0004,task_1645,m_gpt5,openai,ac_single_shot,prod,high,programmatic,errored,,0,8,0,51770,22152,42187,0,1.234994,,3
run_mpb3xjc0_798051,2026-05-18T11:15:00Z,w_0015,cmp_0007,task_519,m_gpt5_mini,openai,ac_lighthouse,dev,medium,programmatic,completed,0.2463,0,7,2,15195,15254,202285,20671,0.060622,17914,40
run_mpaq1a2o_907426,2026-05-18T04:46:00Z,w_0005,cmp_0005,task_3558,m_claude_sonnet,anthropic,ac_stirrup,staging,medium,programmatic,errored,,0,7,0,89444,38658,0,0,0.848202,18577,31
run_mpakqy80_206339,2026-05-18T02:18:00Z,w_0007,cmp_0007,task_2936,m_gpt4o,openai,ac_lighthouse,staging,low,judge,completed,0.5273,0,4,2,35402,55783,0,0,0.646335,91464,34
run_mpafthc0_687457,2026-05-18T00:00:00Z,,,task_262,m_gemini_pro,google,ac_lighthouse,prod,medium,programmatic,errored,,0,7,0,26184,31846,686599,0,0.666337,160280,31
run_mpbqm5hc_589500,2026-05-18T21:50:00Z,w_0002,cmp_0002,task_3912,m_claude_sonnet,anthropic,ac_lighthouse,prod,low,programmatic,errored,,0,4,0,308394,21025,0,0,1.240557,139634,22
run_mpb3tog0_665677,2026-05-18T11:12:00Z,w_0005,cmp_0005,task_2692,m_gpt5,openai,ac_single_shot,prod,medium,judge,completed,0.7292,1,2,1,32928,26867,128900,2806,1.33149,29129,2
run_mpbobuio_119930,2026-05-18T20:46:00Z,w_0009,cmp_0001,task_3896,m_claude_sonnet,anthropic,ac_terminus,prod,medium,judge,completed,0.5566,0,5,3,21416,95950,200197,2355,1.572388,60673,14
run_mpbqoq2o_964263,2026-05-18T21:52:00Z,,,task_3045,m_claude_sonnet,anthropic,ac_lighthouse,prod,high,gt,errored,,0,7,0,33812,96115,60336,11058,1.602729,,4
run_mpbpxpuo_594819,2026-05-18T21:31:00Z,w_0015,cmp_0007,task_2081,m_gemini_pro,google,ac_single_shot,prod,high,programmatic,completed,0.6359,0,6,4,19331,39055,62095,0,0.499469,16896,3
run_mpaslveo_127543,2026-05-18T05:58:00Z,w_0004,cmp_0004,task_3798,m_gpt5,openai,ac_lighthouse,prod,low,programmatic,completed,0.4937,0,2,1,178560,20121,63995,13280,2.635224,63218,36
run_mpbsv65c_896211,2026-05-18T22:53:00Z,w_0010,cmp_0002,task_3484,m_llama3_70b,meta,ac_react,staging,high,programmatic,errored,,0,2,0,31744,24695,0,0,0.036333,72587,16
run_mpbtxr1c_970087,2026-05-18T23:23:00Z,w_0001,cmp_0001,task_1610,m_claude_sonnet,anthropic,ac_stirrup,prod,medium,programmatic,completed,0.8136,1,7,6,81315,40623,77363,0,0.876499,75183,40
run_mpazfi00_187625,2026-05-18T09:09:00Z,w_0015,cmp_0007,task_1956,m_gpt4o,openai,ac_stirrup,prod,medium,programmatic,completed,0.7943,1,3,2,44148,64994,0,0,0.76031,27440,7
run_mparr0ao_924944,2026-05-18T05:34:00Z,w_0005,cmp_0005,task_2005,m_gemini_pro,google,ac_lighthouse,prod,high,programmatic,completed,0.4459,0,6,3,48297,116491,111193,7455,1.460933,112723,15
run_mpbjkt40_245540,2026-05-18T18:33:00Z,w_0013,cmp_0005,task_2364,m_gpt5_mini,openai,ac_stirrup,prod,low,judge,completed,0.3136,0,4,1,218233,286114,23779,8811,0.68782,79775,18
run_mpb51eio_408371,2026-05-18T11:46:00Z,w_0007,cmp_0007,task_1158,m_claude_opus,anthropic,ac_lighthouse,prod,low,judge,completed,0.8177,1,6,5,19994,68431,44122,0,5.498418,26917,29
run_mpaw2m5c_540498,2026-05-18T07:35:00Z,w_0013,cmp_0005,task_2170,m_claude_opus,anthropic,ac_single_shot,prod,medium,judge,completed,0.7178,1,5,4,73909,17914,114924,0,2.624571,1435,2
run_mpagymtc_246508,2026-05-18T00:32:00Z,,,task_2858,m_mistral_large,mistral,ac_react,prod,high,judge,errored,,0,5,0,81333,16527,111861,0,0.2842,,27
run_mpcqrlc0_386063,2026-05-19T14:42:00Z,w_0007,cmp_0007,task_1670,m_gpt5_mini,openai,ac_react,prod,high,judge,completed,0.4378,0,7,3,16023,17905,36567,0,0.04565,43695,36
run_mpd2sz6o_671428,2026-05-19T20:19:00Z,w_0013,cmp_0005,task_3794,m_claude_sonnet,anthropic,ac_react,prod,medium,judge,completed,0.64,0,3,2,59655,19187,32308,0,0.476462,25899,31
run_mpd6k0ao_167464,2026-05-19T22:04:00Z,w_0007,cmp_0007,task_275,m_gpt5_mini,openai,ac_terminus,prod,medium,programmatic,completed,0.3617,0,4,1,34030,39541,0,0,0.096097,86053,9
run_mpcm6zeo_381889,2026-05-19T12:34:00Z,,,task_2755,m_claude_haiku,anthropic,ac_single_shot,staging,medium,judge,errored,,0,6,0,147297,52205,307974,0,0.351296,21147,2
run_mpc95l9c_567564,2026-05-19T06:29:00Z,w_0011,cmp_0003,task_147,m_claude_haiku,anthropic,ac_react,staging,medium,judge,errored,,0,6,0,95908,58944,66694,0,0.317838,56446,21
run_mpcf0huo_986886,2026-05-19T09:13:00Z,w_0013,cmp_0005,task_918,m_gemini_pro,google,ac_stirrup,prod,medium,programmatic,completed,0.7083,1,4,3,15224,104379,83986,0,1.178659,124579,25
run_mpc5ek5c_402218,2026-05-19T04:44:00Z,w_0011,cmp_0003,task_1485,m_claude_haiku,anthropic,ac_stirrup,prod,medium,judge,completed,0.3561,0,3,1,47141,7798,130407,0,0.079337,67424,23
run_mpd1y42o_917371,2026-05-19T19:55:00Z,w_0011,cmp_0003,task_2691,m_gemini_flash,google,ac_react,staging,medium,judge,completed,0.2836,0,7,2,59521,81812,34368,4732,0.118955,95907,15
run_mpcino2o_109546,2026-05-19T10:55:00Z,w_0007,cmp_0007,task_3830,m_gpt4o,openai,ac_lighthouse,staging,high,programmatic,completed,0.3789,0,5,2,26186,83506,188743,10956,1.169322,43493,30
run_mpchh8ao_646430,2026-05-19T10:22:00Z,w_0007,cmp_0007,task_137,m_gpt5_mini,openai,ac_terminus,prod,high,programmatic,completed,0.2177,0,8,2,19594,20183,28411,54933,0.084543,18353,25
run_mpc5nk80_833705,2026-05-19T04:51:00Z,w_0015,cmp_0007,task_198,m_claude_sonnet,anthropic,ac_terminus,prod,medium,judge,completed,0.924,1,8,7,94930,25782,0,18708,0.741675,31863,7
run_mpcvhcg0_630387,2026-05-19T16:54:00Z,w_0003,cmp_0003,task_2797,m_claude_sonnet,anthropic,ac_stirrup,prod,medium,programmatic,completed,0.6357,0,2,1,76333,359995,32824,25504,5.734411,123337,31
run_mpbxos5c_469721,2026-05-19T01:08:00Z,w_0014,cmp_0006,task_2642,m_claude_opus,anthropic,ac_lighthouse,prod,high,judge,completed,0.8605,1,8,7,22517,88458,0,28459,7.505711,72043,33
run_mpcurmio_304435,2026-05-19T16:34:00Z,w_0009,cmp_0001,task_3798,m_gpt5_mini,openai,ac_stirrup,prod,medium,judge,completed,0.5318,0,6,3,109199,37811,32341,57474,0.166323,78816,32
